ID,start,end,latency
0,1713181308638.3103,1713181308544.0493,94.26093101501465
1,1713181308612.2058,1713181308544.7104,67.49534606933594
2,1713181308626.3198,1713181308545.231,81.08901977539062
3,1713181308630.72,1713181308545.7878,84.93208885192871
4,1713181308608.4856,1713181308546.303,62.18266487121582
5,1713181308597.6604,1713181308546.8176,50.8427619934082
6,1713181308631.9321,1713181308547.3184,84.61356163024902
7,1713181308623.4248,1713181308547.8335,75.5913257598877
8,1713181308588.3079,1713181308548.9688,39.33906555175781
9,1713181308600.979,1713181308549.4858,51.493167877197266
10,1713181308584.946,1713181308549.9878,34.9583625793457
11,1713181308627.955,1713181308550.5164,77.4385929107666
12,1713181308624.086,1713181308551.0068,73.07910919189453
13,1713181308621.918,1713181308551.533,70.38497924804688
14,1713181308616.061,1713181308552.0369,64.02420997619629
15,1713181308592.8694,1713181308552.534,40.33541679382324
16,1713181308639.2659,1713181308585.0498,54.21590805053711
17,1713181308633.0728,1713181308588.3867,44.686079025268555
18,1713181308637.307,1713181308592.954,44.35276985168457
19,1713181308636.3577,1713181308597.7478,38.60974311828613
20,1713181308644.446,1713181308601.0608,43.38526725769043
21,1713181308648.4026,1713181308608.5789,39.82377052307129
22,1713181308640.3982,1713181308612.2927,28.105497360229492
23,1713181308646.0684,1713181308616.1382,29.93011474609375
24,1713181308654.3093,1713181308622.0173,32.29188919067383
25,1713181308684.549,1713181308623.4902,61.058759689331055
26,1713181308668.159,1713181308624.2976,43.86138916015625
27,1713181308678.108,1713181308626.3943,51.71370506286621
28,1713181308700.451,1713181308628.0198,72.43108749389648
29,1713181308702.9038,1713181308630.7869,72.11685180664062
30,1713181308701.8296,1713181308631.9927,69.83709335327148
31,1713181308691.2397,1713181308633.3145,57.92546272277832
32,1713181308679.3857,1713181308636.4404,42.945146560668945
33,1713181308678.4802,1713181308637.5583,40.921688079833984
34,1713181308689.8157,1713181308638.5212,51.294565200805664
35,1713181308691.9785,1713181308639.475,52.503347396850586
36,1713181308699.295,1713181308640.452,58.843135833740234
37,1713181308695.9543,1713181308644.538,51.41615867614746
38,1713181308683.7007,1713181308646.131,37.56976127624512
39,1713181308696.7063,1713181308648.4656,48.24066162109375
40,1713181308705.1443,1713181308654.4014,50.74310302734375
41,1713181308708.5728,1713181308668.26,40.312767028808594
42,1713181308711.751,1713181308678.5295,33.22148323059082
43,1713181308712.0095,1713181308679.4268,32.582759857177734
44,1713181308707.8418,1713181308680.077,27.76503562927246
45,1713181308711.0276,1713181308683.773,27.254581451416016
46,1713181308720.8164,1713181308684.7766,36.03982925415039
47,1713181308714.4207,1713181308689.911,24.509668350219727
48,1713181308745.9932,1713181308691.3015,54.69155311584473
49,1713181308722.6775,1713181308692.246,30.431270599365234
50,1713181308724.2744,1713181308696.0251,28.249263763427734
51,1713181308743.5986,1713181308696.9421,46.65660858154297
52,1713181308740.4607,1713181308699.3577,41.10288619995117
53,1713181308739.1514,1713181308700.5088,38.64264488220215
54,1713181308742.4297,1713181308701.8857,40.54403305053711
55,1713181308743.2798,1713181308702.9573,40.322303771972656
56,1713181308750.2844,1713181308705.207,45.07732391357422
57,1713181308744.4578,1713181308707.9092,36.548614501953125
