ID,start,end,latency
0,1713181331335.3862,1713181331276.5464,58.83979797363281
1,1713181331375.4177,1713181331277.3809,98.0367660522461
2,1713181331323.7153,1713181331277.9543,45.7608699798584
3,1713181331336.6174,1713181331278.4927,58.12478065490723
4,1713181331325.2007,1713181331279.0166,46.18430137634277
5,1713181331383.8528,1713181331279.5718,104.28094863891602
6,1713181331326.8718,1713181331280.1099,46.76198959350586
7,1713181331349.5486,1713181331280.7058,68.84264945983887
8,1713181331333.867,1713181331281.2424,52.62446403503418
9,1713181331341.8572,1713181331281.7695,60.08768081665039
10,1713181331370.8472,1713181331282.3162,88.5310173034668
11,1713181331364.6885,1713181331282.8525,81.83574676513672
12,1713181331311.5781,1713181331284.7783,26.799678802490234
13,1713181331339.9624,1713181331285.5671,54.395437240600586
14,1713181331372.6328,1713181331286.234,86.39883995056152
15,1713181331348.2415,1713181331286.8533,61.388254165649414
16,1713181331364.0254,1713181331287.459,76.56645774841309
17,1713181331359.5076,1713181331288.1172,71.39039039611816
18,1713181331352.722,1713181331288.657,64.06497955322266
19,1713181331368.1646,1713181331289.207,78.95755767822266
20,1713181331338.4968,1713181331289.7627,48.734188079833984
21,1713181331366.9382,1713181331290.3335,76.60460472106934
22,1713181331377.6355,1713181331290.9336,86.70186996459961
23,1713181331353.5176,1713181331291.4385,62.07895278930664
24,1713181331355.0522,1713181331291.9766,63.07578086853027
25,1713181331318.637,1713181331292.5095,26.127338409423828
26,1713181331350.504,1713181331293.0854,57.4185848236084
27,1713181331387.1729,1713181331293.5908,93.5821533203125
28,1713181331327.5251,1713181331294.1404,33.38479995727539
29,1713181331362.9116,1713181331294.6748,68.2368278503418
30,1713181331332.1694,1713181331295.217,36.95249557495117
31,1713181331355.6873,1713181331295.788,59.899091720581055
32,1713181331390.903,1713181331311.6558,79.24723625183105
33,1713181331385.586,1713181331318.7104,66.87545776367188
34,1713181331417.9978,1713181331323.7842,94.21372413635254
35,1713181331404.2817,1713181331325.2476,79.03432846069336
36,1713181331382.547,1713181331326.92,55.62710762023926
37,1713181331380.293,1713181331327.686,52.606821060180664
38,1713181331421.5366,1713181331332.228,89.3087387084961
39,1713181331395.5085,1713181331333.9119,61.59663200378418
40,1713181331413.8538,1713181331335.4355,78.41801643371582
41,1713181331418.6714,1713181331336.6614,82.01003074645996
42,1713181331412.4517,1713181331338.5403,73.91142845153809
43,1713181331405.667,1713181331340.0032,65.66381454467773
44,1713181331409.6296,1713181331341.898,67.73161888122559
45,1713181331440.471,1713181331348.3186,92.15235710144043
46,1713181331401.32,1713181331349.5942,51.72562599182129
47,1713181331427.194,1713181331350.5469,76.64728164672852
48,1713181331464.9128,1713181331352.7651,112.14780807495117
49,1713181331397.5422,1713181331353.6829,43.85948181152344
50,1713181331399.5706,1713181331355.0955,44.47507858276367
51,1713181331428.2217,1713181331355.847,72.37482070922852
52,1713181331458.085,1713181331359.5613,98.52385520935059
53,1713181331456.0352,1713181331362.9653,93.06979179382324
54,1713181331423.118,1713181331364.0754,59.04245376586914
55,1713181331442.8765,1713181331364.8538,78.02271842956543
56,1713181331439.1736,1713181331366.9863,72.18742370605469
57,1713181331408.618,1713181331368.2085,40.40956497192383
58,1713181331436.0605,1713181331370.9,65.16051292419434
59,1713181331430.8433,1713181331372.6748,58.168649673461914
60,1713181331432.3123,1713181331375.4736,56.8385124206543
61,1713181331454.3035,1713181331377.6824,76.62105560302734
62,1713181331434.2678,1713181331380.3486,53.919076919555664
63,1713181331441.533,1713181331382.5989,58.93397331237793
64,1713181331415.4116,1713181331383.8992,31.51249885559082
65,1713181331448.744,1713181331385.633,63.1108283996582
66,1713181331465.674,1713181331387.218,78.45616340637207
67,1713181331461.0688,1713181331390.9622,70.10674476623535
68,1713181331447.9436,1713181331395.5698,52.37388610839844
69,1713181331477.715,1713181331397.5945,80.12056350708008
70,1713181331471.5762,1713181331399.6182,71.95806503295898
71,1713181331483.4055,1713181331401.3643,82.04126358032227
72,1713181331451.8625,1713181331404.3347,47.52779006958008
73,1713181331490.989,1713181331405.7085,85.2804183959961
74,1713181331488.233,1713181331408.682,79.55098152160645
75,1713181331470.4248,1713181331409.6702,60.75477600097656
76,1713181331529.0293,1713181331412.5037,116.52565002441406
77,1713181331518.76,1713181331413.895,104.86483573913574
78,1713181331461.9504,1713181331415.4546,46.495914459228516
79,1713181331495.428,1713181331418.0615,77.36659049987793
80,1713181331475.5383,1713181331418.835,56.70332908630371
81,1713181331490.2507,1713181331421.5864,68.6643123626709
82,1713181331508.1055,1713181331423.16,84.9456787109375
83,1713181331499.0789,1713181331427.2568,71.82192802429199
84,1713181331489.033,1713181331428.267,60.765981674194336
85,1713181331486.485,1713181331430.8962,55.588722229003906
86,1713181331472.4983,1713181331432.3552,40.14301300048828
87,1713181331496.6,1713181331434.3215,62.27850914001465
88,1713181331514.681,1713181331436.1023,78.57847213745117
89,1713181331503.5369,1713181331439.2341,64.30292129516602
90,1713181331506.9976,1713181331440.5159,66.4818286895752
91,1713181331509.9792,1713181331441.5784,68.40085983276367
92,1713181331505.403,1713181331442.918,62.4849796295166
93,1713181331521.1914,1713181331448.01,73.1813907623291
94,1713181331531.952,1713181331448.94,83.01186561584473
95,1713181331520.0146,1713181331451.9153,68.0994987487793
96,1713181331523.647,1713181331454.357,69.2901611328125
97,1713181331498.3318,1713181331456.0793,42.252540588378906
98,1713181331525.922,1713181331458.1309,67.79122352600098
99,1713181331544.9832,1713181331461.125,83.85825157165527
100,1713181331527.384,1713181331461.995,65.38891792297363
101,1713181331546.225,1713181331464.9675,81.25758171081543
102,1713181331535.751,1713181331465.8757,69.87524032592773
103,1713181331511.9966,1713181331470.493,41.5036678314209
104,1713181331513.511,1713181331471.6277,41.883230209350586
105,1713181331522.8977,1713181331472.5464,50.35138130187988
106,1713181331588.5286,1713181331475.5962,112.93244361877441
107,1713181331566.1602,1713181331477.765,88.39535713195801
108,1713181331568.0256,1713181331483.478,84.54751968383789
109,1713181331580.2664,1713181331486.5496,93.71662139892578
110,1713181331610.5317,1713181331488.2864,122.24531173706055
111,1713181331603.4163,1713181331489.2546,114.16149139404297
112,1713181331549.4255,1713181331490.2998,59.12590026855469
113,1713181331547.3254,1713181331491.1904,56.134939193725586
114,1713181331551.4548,1713181331495.4949,55.95993995666504
115,1713181331600.7646,1713181331496.6477,104.11715507507324
116,1713181331581.4417,1713181331498.3816,83.06002616882324
117,1713181331574.378,1713181331499.2861,75.09183883666992
118,1713181331563.313,1713181331503.6008,59.71217155456543
119,1713181331579.4297,1713181331505.4539,73.97580146789551
120,1713181331590.2227,1713181331507.0469,83.1756591796875
121,1713181331556.4924,1713181331508.154,48.33817481994629
122,1713181331571.1914,1713181331510.0283,61.16294860839844
123,1713181331558.6794,1713181331512.0464,46.633005142211914
124,1713181331555.0723,1713181331513.5566,41.51558876037598
125,1713181331585.1304,1713181331514.73,70.40047645568848
126,1713181331591.4863,1713181331518.8262,72.65996932983398
127,1713181331569.9966,1713181331520.068,49.92842674255371
128,1713181331609.15,1713181331521.2422,87.90779113769531
129,1713181331582.447,1713181331522.9478,59.499263763427734
130,1713181331598.9119,1713181331523.8508,75.06084442138672
131,1713181331596.864,1713181331525.9697,70.89424133300781
132,1713181331586.9636,1713181331527.4333,59.53025817871094
133,1713181331565.3132,1713181331529.077,36.23652458190918
134,1713181331629.2693,1713181331532.0125,97.25689888000488
135,1713181331575.2668,1713181331535.8267,39.440155029296875
136,1713181331625.6475,1713181331545.0552,80.59239387512207
137,1713181331595.8186,1713181331546.285,49.53360557556152
138,1713181331626.566,1713181331547.381,79.18477058410645
139,1713181331618.4465,1713181331549.486,68.96042823791504
140,1713181331666.958,1713181331551.5073,115.45085906982422
141,1713181331611.8457,1713181331555.1348,56.71095848083496
142,1713181331678.4282,1713181331556.543,121.88529968261719
143,1713181331619.557,1713181331558.7385,60.81843376159668
144,1713181331604.532,1713181331563.381,41.150808334350586
145,1713181331637.967,1713181331565.3696,72.59750366210938
146,1713181331661.1597,1713181331566.3745,94.78521347045898
147,1713181331641.7786,1713181331568.075,73.70352745056152
148,1713181331653.3296,1713181331570.0557,83.27388763427734
149,1713181331634.3374,1713181331571.241,63.09652328491211
150,1713181331681.961,1713181331574.4373,107.52367973327637
151,1713181331657.9243,1713181331575.4985,82.42583274841309
152,1713181331673.779,1713181331579.4836,94.29526329040527
153,1713181331655.349,1713181331580.4983,74.85079765319824
154,1713181331650.1553,1713181331581.4902,68.6650276184082
155,1713181331667.831,1713181331582.497,85.33382415771484
156,1713181331691.428,1713181331585.1875,106.24051094055176
157,1713181331651.403,1713181331587.0159,64.38732147216797
158,1713181331620.6206,1713181331588.5776,32.042741775512695
159,1713181331657.1135,1713181331590.2678,66.84565544128418
160,1713181331635.748,1713181331591.5327,44.21544075012207
161,1713181331639.63,1713181331595.8867,43.743133544921875
162,1713181331669.072,1713181331596.9111,72.16072082519531
163,1713181331671.8843,1713181331598.9597,72.92461395263672
164,1713181331644.8376,1713181331600.809,44.028520584106445
165,1713181331700.1602,1713181331603.4673,96.69303894042969
166,1713181331696.1829,1713181331604.578,91.60518646240234
167,1713181331665.0935,1713181331609.22,55.87339401245117
168,1713181331632.7144,1713181331610.5793,22.135019302368164
169,1713181331683.3774,1713181331611.8894,71.4881420135498
170,1713181331675.1802,1713181331618.5183,56.66184425354004
171,1713181331710.9187,1713181331619.6035,91.31526947021484
172,1713181331698.7163,1713181331620.6614,78.05514335632324
173,1713181331692.567,1713181331625.7173,66.8497085571289
174,1713181331729.8992,1713181331626.7756,103.12342643737793
175,1713181331717.524,1713181331629.333,88.19079399108887
176,1713181331694.0247,1713181331632.787,61.23757362365723
177,1713181331713.597,1713181331634.394,79.20289039611816
178,1713181331709.4775,1713181331635.8008,73.67658615112305
179,1713181331740.4956,1713181331638.026,102.46992111206055
180,1713181331733.5002,1713181331639.6895,93.8107967376709
181,1713181331707.8826,1713181331641.8313,66.05124473571777
182,1713181331743.682,1713181331644.9023,98.77967834472656
183,1713181331730.715,1713181331650.2334,80.48152923583984
184,1713181331724.5425,1713181331651.4626,73.07982444763184
185,1713181331701.319,1713181331653.3955,47.92356491088867
186,1713181331746.2493,1713181331655.404,90.84510803222656
187,1713181331734.9158,1713181331657.1655,77.75020599365234
188,1713181331767.4448,1713181331658.171,109.27391052246094
189,1713181331739.2405,1713181331661.221,78.01938056945801
190,1713181331768.7869,1713181331665.1726,103.61433029174805
191,1713181331742.2222,1713181331667.0173,75.20484924316406
192,1713181331726.014,1713181331668.0703,57.94358253479004
193,1713181331718.948,1713181331669.126,49.82185363769531
194,1713181331720.1326,1713181331671.9543,48.17819595336914
195,1713181331751.2227,1713181331673.8376,77.38494873046875
196,1713181331715.4531,1713181331675.2358,40.21739959716797
197,1713181331759.6433,1713181331678.4956,81.14767074584961
198,1713181331771.4832,1713181331682.0417,89.44153785705566
199,1713181331727.9004,1713181331683.451,44.449567794799805
200,1713181331758.5288,1713181331691.5073,67.02136993408203
201,1713181331793.789,1713181331692.862,100.92711448669434
202,1713181331749.8381,1713181331694.1128,55.7253360748291
