ID,start,end,latency
0,1713181255076.0928,1713181255067.1543,8.938312530517578
1,1713181255074.723,1713181255067.9358,6.787300109863281
2,1713181255080.889,1713181255074.8137,6.075382232666016
3,1713181255082.364,1713181255076.1536,6.210565567016602
4,1713181255087.5503,1713181255080.9912,6.559133529663086
5,1713181255088.8264,1713181255082.43,6.39653205871582
6,1713181255093.625,1713181255087.6526,5.972385406494141
7,1713181255095.1326,1713181255089.141,5.991458892822266
8,1713181255099.5579,1713181255093.701,5.856990814208984
9,1713181255100.9558,1713181255095.202,5.753755569458008
10,1713181255105.1038,1713181255099.637,5.466699600219727
11,1713181255106.1533,1713181255101.019,5.134105682373047
12,1713181255109.9849,1713181255105.1714,4.813432693481445
13,1713181255111.1204,1713181255106.4119,4.708528518676758
14,1713181255114.517,1713181255110.06,4.456996917724609
15,1713181255115.4836,1713181255111.1667,4.317045211791992
16,1713181255118.6313,1713181255114.577,4.054546356201172
17,1713181255119.645,1713181255115.5298,4.11534309387207
18,1713181255122.7646,1713181255118.6858,4.078865051269531
19,1713181255123.605,1713181255119.6897,3.9153099060058594
20,1713181255127.1755,1713181255122.8179,4.357576370239258
21,1713181255128.1606,1713181255123.794,4.366874694824219
22,1713181255131.5012,1713181255127.2297,4.271507263183594
23,1713181255132.3315,1713181255128.2036,4.127979278564453
24,1713181255135.961,1713181255131.5544,4.406452178955078
25,1713181255137.015,1713181255132.5469,4.467964172363281
26,1713181255140.2017,1713181255136.0222,4.179239273071289
27,1713181255140.9954,1713181255137.0605,3.934621810913086
28,1713181255144.7192,1713181255140.255,4.464149475097656
29,1713181255145.631,1713181255141.1875,4.443645477294922
30,1713181255148.8926,1713181255144.7751,4.117488861083984
31,1713181255149.705,1713181255145.6719,4.033327102661133
32,1713181255153.1995,1713181255148.9453,4.25410270690918
33,1713181255153.9768,1713181255149.8933,4.0836334228515625
34,1713181255157.5613,1713181255153.2505,4.310846328735352
35,1713181255158.574,1713181255154.1763,4.39763069152832
36,1713181255161.5483,1713181255157.6138,3.934621810913086
37,1713181255162.34,1713181255158.626,3.7140846252441406
38,1713181255165.7886,1713181255161.599,4.189491271972656
39,1713181255166.742,1713181255162.546,4.195928573608398
40,1713181255169.678,1713181255165.8381,3.839731216430664
41,1713181255170.4646,1713181255166.7837,3.6809444427490234
42,1713181255173.8396,1713181255169.7278,4.111766815185547
43,1713181255174.945,1713181255170.6692,4.276037216186523
44,1713181255178.1157,1713181255173.8909,4.225015640258789
45,1713181255178.8816,1713181255174.986,3.8955211639404297
46,1713181255182.357,1713181255178.167,4.189729690551758
47,1713181255183.328,1713181255179.0613,4.2667388916015625
48,1713181255186.4333,1713181255182.4045,4.028797149658203
49,1713181255187.291,1713181255183.3699,3.921031951904297
50,1713181255190.286,1713181255186.4827,3.803253173828125
51,1713181255191.0166,1713181255187.3315,3.6852359771728516
52,1713181255194.359,1713181255190.3345,4.024267196655273
53,1713181255195.3494,1713181255191.1926,4.156827926635742
54,1713181255198.3635,1713181255194.4077,3.955841064453125
55,1713181255199.0977,1713181255195.3901,3.707408905029297
56,1713181255202.421,1713181255198.4136,4.0073394775390625
57,1713181255203.3738,1713181255199.2712,4.102468490600586
58,1713181255206.6826,1713181255202.4714,4.211187362670898
59,1713181255207.4248,1713181255203.4163,4.00853157043457
60,1713181255210.8833,1713181255206.7407,4.14276123046875
