ID,start,end,latency
0,1713181373083.3943,1713181372642.6787,440.7155513763428
1,1713181372878.4458,1713181372643.9116,234.53426361083984
2,1713181373158.813,1713181372644.7466,514.0664577484131
3,1713181372867.9543,1713181372651.0266,216.92752838134766
4,1713181373089.449,1713181372651.999,437.4499320983887
5,1713181372850.2961,1713181372652.9639,197.33238220214844
6,1713181372917.7275,1713181372653.692,264.0354633331299
7,1713181373107.9192,1713181372654.4917,453.4275531768799
8,1713181372819.734,1713181372655.248,164.48593139648438
9,1713181372883.2546,1713181372655.9768,227.2777557373047
10,1713181372847.7495,1713181372656.6982,191.05124473571777
11,1713181373048.0479,1713181372657.459,390.58876037597656
12,1713181372934.9158,1713181372658.24,276.6757011413574
13,1713181372826.4224,1713181372659.0454,167.37699508666992
14,1713181373012.8994,1713181372659.7483,353.1510829925537
15,1713181372852.7832,1713181372660.427,192.35610961914062
16,1713181372818.7363,1713181372660.9968,157.73940086364746
17,1713181373213.6047,1713181372661.5122,552.0925521850586
18,1713181372992.6504,1713181372662.09,330.56044578552246
19,1713181372998.5579,1713181372662.6133,335.94441413879395
20,1713181372854.8828,1713181372663.1113,191.7715072631836
21,1713181372870.3657,1713181372663.6458,206.71987533569336
22,1713181373139.0334,1713181372664.1484,474.8852252960205
23,1713181372974.8618,1713181372664.8586,310.00328063964844
24,1713181373171.8262,1713181372665.782,506.0441493988037
25,1713181372974.0754,1713181372666.781,307.2946071624756
26,1713181373064.9194,1713181372667.7407,397.17864990234375
27,1713181372971.7905,1713181372668.625,303.1656742095947
28,1713181372843.2104,1713181372669.6023,173.60806465148926
29,1713181373141.8872,1713181372670.4834,471.4038372039795
30,1713181373077.3877,1713181372671.3425,406.04519844055176
31,1713181373026.6772,1713181372672.1738,354.5033931732178
32,1713181372875.0889,1713181372672.9817,202.10719108581543
33,1713181372923.3713,1713181372673.694,249.67718124389648
34,1713181372976.311,1713181372674.2688,302.04224586486816
35,1713181373000.4177,1713181372674.812,325.6056308746338
36,1713181372928.216,1713181372675.353,252.86293029785156
37,1713181373176.2864,1713181372675.9487,500.3378391265869
38,1713181372898.79,1713181372676.5718,222.21827507019043
39,1713181372959.499,1713181372677.1042,282.3948860168457
40,1713181373006.6145,1713181372677.6106,329.00381088256836
41,1713181373091.0776,1713181372678.1375,412.94002532958984
42,1713181372915.127,1713181372678.7441,236.38296127319336
43,1713181373033.4216,1713181372679.5781,353.84345054626465
44,1713181373102.3464,1713181372680.469,421.877384185791
45,1713181373018.4414,1713181372681.0818,337.3596668243408
46,1713181372867.6252,1713181372681.7683,185.85681915283203
47,1713181372968.7153,1713181372682.5293,286.18621826171875
48,1713181372821.518,1713181372683.234,138.28420639038086
49,1713181372969.7883,1713181372684.0078,285.7804298400879
50,1713181372804.5217,1713181372684.748,119.77386474609375
51,1713181372846.6948,1713181372685.4167,161.27824783325195
52,1713181372817.3232,1713181372685.9722,131.35099411010742
53,1713181373009.5747,1713181372686.5288,323.0457305908203
54,1713181373073.3772,1713181372687.097,386.2802982330322
55,1713181373038.5408,1713181372687.802,350.7387638092041
56,1713181373252.9358,1713181372688.467,564.4688606262207
57,1713181373072.2517,1713181372689.1343,383.1174373626709
58,1713181372789.466,1713181372689.7893,99.67684745788574
59,1713181373128.193,1713181372690.4646,437.7286434173584
60,1713181372981.9382,1713181372692.2073,289.7307872772217
61,1713181373054.4775,1713181372692.859,361.6185188293457
62,1713181372981.0332,1713181372693.5024,287.53089904785156
63,1713181372915.3901,1713181372694.1472,221.24314308166504
64,1713181372789.9622,1713181372694.8328,95.12925148010254
65,1713181372849.0981,1713181372695.475,153.62310409545898
66,1713181373003.0955,1713181372696.109,306.98657035827637
67,1713181373041.1963,1713181372696.7441,344.4521427154541
68,1713181373207.4644,1713181372697.3733,510.09106636047363
69,1713181373062.762,1713181372698.0369,364.72511291503906
70,1713181373078.5981,1713181372698.689,379.9092769622803
71,1713181373029.5757,1713181372699.3188,330.25670051574707
72,1713181373069.989,1713181372699.9656,370.0234889984131
73,1713181372895.715,1713181372700.6687,195.04618644714355
74,1713181373065.7583,1713181372701.3052,364.4530773162842
75,1713181372962.313,1713181372701.9373,260.3757381439209
76,1713181372938.6636,1713181372702.5864,236.07707023620605
77,1713181373254.8696,1713181372703.2632,551.6064167022705
78,1713181373159.16,1713181372703.8977,455.2621841430664
79,1713181373200.1108,1713181372704.5422,495.56875228881836
80,1713181373109.6912,1713181372705.1733,404.51788902282715
81,1713181372860.584,1713181372705.8196,154.76441383361816
82,1713181373121.2493,1713181372706.5188,414.7303104400635
83,1713181372930.5808,1713181372707.1492,223.43158721923828
84,1713181372893.0186,1713181372707.8096,185.20879745483398
85,1713181372937.6875,1713181372708.4465,229.24089431762695
86,1713181373042.565,1713181372709.109,333.45603942871094
87,1713181373085.6882,1713181372709.752,375.93626976013184
88,1713181372914.2617,1713181372710.3984,203.86338233947754
89,1713181372796.5115,1713181372711.05,85.46137809753418
90,1713181372948.166,1713181372711.685,236.4809513092041
91,1713181373205.5698,1713181372712.3738,493.1960105895996
92,1713181372858.9165,1713181372713.0195,145.89691162109375
93,1713181373015.49,1713181372713.6587,301.8314838409424
94,1713181373002.0923,1713181372714.3184,287.77408599853516
95,1713181372964.0896,1713181372714.9795,249.11022186279297
