ID,start,end,latency
0,1713181296427.908,1713181296411.979,15.928983688354492
1,1713181296436.304,1713181296412.6655,23.638248443603516
2,1713181296437.8962,1713181296413.4968,24.399518966674805
3,1713181296429.0583,1713181296414.12,14.938116073608398
4,1713181296439.6467,1713181296414.7207,24.925947189331055
5,1713181296442.319,1713181296415.31,27.009010314941406
6,1713181296438.7612,1713181296415.8364,22.92490005493164
7,1713181296441.4233,1713181296416.3635,25.059938430786133
8,1713181296446.089,1713181296428.0103,18.07880401611328
9,1713181296449.2424,1713181296429.3416,19.900798797607422
10,1713181296450.3926,1713181296436.3926,13.99993896484375
11,1713181296452.7156,1713181296437.9617,14.754056930541992
12,1713181296458.5535,1713181296438.9639,19.589662551879883
13,1713181296459.8584,1713181296439.8267,20.03169059753418
14,1713181296457.7966,1713181296441.4758,16.32070541381836
15,1713181296456.1782,1713181296442.517,13.66114616394043
16,1713181296463.4924,1713181296446.1553,17.33708381652832
17,1713181296466.9407,1713181296449.3013,17.6393985748291
18,1713181296468.0657,1713181296450.442,17.6239013671875
19,1713181296465.3628,1713181296452.7634,12.599468231201172
20,1713181296474.9102,1713181296456.2373,18.672943115234375
21,1713181296472.5303,1713181296457.844,14.686346054077148
22,1713181296473.7188,1713181296458.73,14.98866081237793
23,1713181296471.4836,1713181296459.903,11.580705642700195
24,1713181296482.757,1713181296463.5476,19.20938491821289
25,1713181296483.8616,1713181296465.41,18.451690673828125
26,1713181296479.8416,1713181296466.9873,12.85409927368164
27,1713181296481.9143,1713181296468.1086,13.805627822875977
28,1713181296487.4429,1713181296471.5405,15.902519226074219
29,1713181296485.7463,1713181296472.5737,13.172626495361328
30,1713181296489.7788,1713181296473.762,16.016721725463867
31,1713181296488.829,1713181296474.9526,13.87643814086914
32,1713181296492.8079,1713181296479.905,12.90273666381836
33,1713181296501.1997,1713181296481.9626,19.237041473388672
34,1713181296495.7134,1713181296482.971,12.74251937866211
35,1713181296503.969,1713181296483.907,20.061969757080078
36,1713181296496.582,1713181296485.79,10.792016983032227
37,1713181296502.0798,1713181296487.4888,14.590978622436523
38,1713181296505.543,1713181296488.8723,16.670703887939453
39,1713181296507.9949,1713181296489.8215,18.1734561920166
40,1713181296507.012,1713181296492.8625,14.14942741394043
41,1713181296511.1135,1713181296495.7659,15.347480773925781
42,1713181296512.1104,1713181296496.622,15.488147735595703
43,1713181296513.5098,1713181296501.258,12.251615524291992
44,1713181296518.9653,1713181296502.2769,16.68834686279297
45,1713181296520.1624,1713181296504.0127,16.14975929260254
46,1713181296517.1094,1713181296505.587,11.522531509399414
47,1713181296523.2065,1713181296507.057,16.149520874023438
48,1713181296522.089,1713181296508.0388,14.05024528503418
49,1713181296525.023,1713181296511.168,13.85498046875
50,1713181296529.26,1713181296512.1594,17.10057258605957
51,1713181296527.7756,1713181296513.551,14.224529266357422
52,1713181296531.5532,1713181296517.1638,14.389514923095703
53,1713181296537.4297,1713181296519.0098,18.419981002807617
54,1713181296535.0227,1713181296520.213,14.809846878051758
55,1713181296544.4607,1713181296522.1343,22.32646942138672
56,1713181296535.96,1713181296523.2502,12.709617614746094
57,1713181296540.216,1713181296525.0657,15.150308609008789
58,1713181296546.3306,1713181296527.8313,18.499135971069336
59,1713181296543.3975,1713181296529.3035,14.093875885009766
60,1713181296547.4136,1713181296531.603,15.810489654541016
61,1713181296549.123,1713181296535.0828,14.040231704711914
62,1713181296552.2273,1713181296536.1887,16.03841781616211
63,1713181296554.9863,1713181296537.477,17.50922203063965
64,1713181296553.5461,1713181296540.2773,13.26894760131836
65,1713181296557.1892,1713181296543.4543,13.734817504882812
66,1713181296560.8447,1713181296544.515,16.32976531982422
67,1713181296559.436,1713181296546.3772,13.058900833129883
68,1713181296569.3633,1713181296547.4592,21.90423011779785
69,1713181296565.1753,1713181296549.167,16.008377075195312
70,1713181296571.1492,1713181296552.2815,18.86773109436035
71,1713181296566.4622,1713181296553.589,12.873172760009766
72,1713181296568.2444,1713181296555.0312,13.213157653808594
73,1713181296572.4824,1713181296557.2307,15.251636505126953
74,1713181296576.9033,1713181296559.4885,17.41480827331543
75,1713181296574.543,1713181296560.8867,13.656377792358398
76,1713181296578.4363,1713181296565.2314,13.204813003540039
77,1713181296583.2444,1713181296566.5068,16.73746109008789
78,1713181296581.2664,1713181296568.288,12.978315353393555
79,1713181296586.4084,1713181296569.4058,17.002582550048828
80,1713181296585.0266,1713181296571.1917,13.834953308105469
81,1713181296587.552,1713181296572.5227,15.029430389404297
82,1713181296588.991,1713181296574.586,14.405012130737305
83,1713181296592.4707,1713181296576.9448,15.52581787109375
84,1713181296593.3857,1713181296578.4802,14.905452728271484
85,1713181296600.6653,1713181296581.3179,19.347429275512695
86,1713181296597.636,1713181296583.2878,14.348030090332031
87,1713181296603.132,1713181296585.0747,18.05734634399414
88,1713181296598.631,1713181296586.45,12.181282043457031
89,1713181296606.161,1713181296587.5938,18.56708526611328
90,1713181296604.435,1713181296589.0315,15.403509140014648
91,1713181296607.7,1713181296592.5215,15.178442001342773
92,1713181296608.6526,1713181296593.4272,15.225410461425781
93,1713181296613.1772,1713181296597.697,15.480279922485352
94,1713181296614.182,1713181296598.6748,15.507221221923828
95,1713181296615.7131,1713181296600.712,15.001296997070312
96,1713181296616.6504,1713181296603.1792,13.471126556396484
97,1713181296621.0823,1713181296604.4795,16.602754592895508
98,1713181296625.3267,1713181296606.2095,19.117116928100586
99,1713181296622.8804,1713181296607.7437,15.13671875
100,1713181296621.8145,1713181296608.709,13.105392456054688
101,1713181296628.1733,1713181296613.2354,14.937877655029297
102,1713181296630.964,1713181296614.231,16.733169555664062
103,1713181296629.7852,1713181296615.7583,14.026880264282227
104,1713181296635.7834,1713181296616.6938,19.089698791503906
105,1713181296635.0122,1713181296621.1418,13.8702392578125
106,1713181296640.9272,1713181296621.987,18.940210342407227
107,1713181296638.6357,1713181296622.9253,15.71035385131836
108,1713181296640.2751,1713181296625.3713,14.904022216796875
109,1713181296641.9673,1713181296628.2239,13.743400573730469
110,1713181296644.3257,1713181296629.8293,14.496326446533203
111,1713181296647.419,1713181296631.0066,16.41249656677246
112,1713181296651.8235,1713181296635.0664,16.75701141357422
113,1713181296646.4297,1713181296635.9524,10.477304458618164
114,1713181296655.058,1713181296638.6897,16.368389129638672
115,1713181296653.318,1713181296640.3188,12.999296188354492
116,1713181296655.7178,1713181296641.0916,14.626264572143555
117,1713181296659.9385,1713181296642.0198,17.918825149536133
118,1713181296658.2263,1713181296644.3691,13.857126235961914
119,1713181296661.2385,1713181296646.48,14.75834846496582
120,1713181296662.1738,1713181296647.464,14.709711074829102
121,1713181296668.5164,1713181296651.879,16.637563705444336
122,1713181296667.7058,1713181296653.3608,14.344930648803711
123,1713181296669.4812,1713181296655.1008,14.380455017089844
124,1713181296671.3545,1713181296655.8716,15.482902526855469
125,1713181296673.5637,1713181296658.273,15.29073715209961
126,1713181296675.0361,1713181296659.9805,15.055656433105469
127,1713181296676.5037,1713181296661.281,15.222549438476562
128,1713181296677.422,1713181296662.2139,15.208244323730469
129,1713181296682.8176,1713181296667.7656,15.052080154418945
130,1713181296682.0835,1713181296668.6892,13.394355773925781
131,1713181296686.329,1713181296669.5493,16.77989959716797
132,1713181296684.4243,1713181296671.3965,13.02790641784668
133,1713181296690.9148,1713181296673.613,17.30179786682129
134,1713181296689.8074,1713181296675.0784,14.729022979736328
135,1713181296691.509,1713181296676.5457,14.963388442993164
136,1713181296692.9326,1713181296677.4597,15.472888946533203
137,1713181296699.342,1713181296682.1394,17.20261573791504
138,1713181296697.549,1713181296682.981,14.568090438842773
139,1713181296696.7756,1713181296684.4663,12.30931282043457
140,1713181296704.272,1713181296686.3699,17.902135848999023
141,1713181296703.2603,1713181296689.8608,13.399362564086914
142,1713181296706.9148,1713181296690.955,15.959739685058594
143,1713181296704.881,1713181296691.656,13.225078582763672
144,1713181296709.2642,1713181296692.9727,16.29161834716797
145,1713181296711.3013,1713181296696.8298,14.47153091430664
146,1713181296714.28,1713181296697.7136,16.56651496887207
147,1713181296715.2073,1713181296699.3826,15.82479476928711
148,1713181296717.576,1713181296703.3162,14.259815216064453
149,1713181296720.8052,1713181296704.3147,16.490459442138672
150,1713181296719.2834,1713181296705.034,14.249324798583984
151,1713181296723.479,1713181296706.9556,16.523361206054688
152,1713181296721.7185,1713181296709.305,12.413501739501953
153,1713181296727.2712,1713181296711.3425,15.92874526977539
154,1713181296728.5537,1713181296714.3308,14.222860336303711
155,1713181296730.0774,1713181296715.2502,14.827251434326172
156,1713181296731.7668,1713181296717.63,14.137029647827148
157,1713181296735.5454,1713181296719.327,16.21842384338379
158,1713181296736.784,1713181296720.8484,15.935659408569336
159,1713181296737.9475,1713181296721.7605,16.186952590942383
160,1713181296734.039,1713181296723.5205,10.518550872802734
161,1713181296742.2341,1713181296727.324,14.910221099853516
162,1713181296744.3982,1713181296728.5974,15.800714492797852
163,1713181296742.973,1713181296730.1223,12.850522994995117
164,1713181296749.8733,1713181296731.8105,18.062829971313477
165,1713181296747.843,1713181296734.093,13.750076293945312
166,1713181296753.4558,1713181296735.5872,17.868757247924805
167,1713181296748.7983,1713181296736.8247,11.97361946105957
168,1713181296759.9497,1713181296737.9875,21.96216583251953
169,1713181296756.1008,1713181296742.2888,13.812065124511719
170,1713181296759.0752,1713181296743.1455,15.929698944091797
171,1713181296757.7048,1713181296744.438,13.266801834106445
172,1713181296761.252,1713181296747.9011,13.350725173950195
173,1713181296766.8315,1713181296748.8438,17.987966537475586
174,1713181296766.0046,1713181296749.9175,16.087055206298828
175,1713181296768.2822,1713181296753.508,14.774084091186523
176,1713181296773.0198,1713181296756.1533,16.866445541381836
177,1713181296774.9075,1713181296757.7495,17.157793045043945
178,1713181296774.272,1713181296759.128,15.144109725952148
179,1713181296778.017,1713181296760.1423,17.874717712402344
180,1713181296776.2056,1713181296761.2979,14.907598495483398
181,1713181296782.717,1713181296766.0793,16.637563705444336
182,1713181296781.2393,1713181296767.0083,14.230966567993164
183,1713181296784.12,1713181296768.3215,15.798568725585938
184,1713181296786.5947,1713181296773.0774,13.517141342163086
185,1713181296788.5881,1713181296774.3142,14.273881912231445
186,1713181296792.5078,1713181296775.064,17.44389533996582
187,1713181296790.4553,1713181296776.2463,14.20903205871582
188,1713181296795.6123,1713181296778.072,17.54021644592285
189,1713181296797.2896,1713181296781.291,15.998601913452148
190,1713181296796.377,1713181296782.761,13.615846633911133
191,1713181296799.1716,1713181296784.1624,15.009403228759766
192,1713181296805.0183,1713181296786.6387,18.379688262939453
193,1713181296803.7178,1713181296788.6296,15.088319778442383
194,1713181296806.5593,1713181296790.4973,16.062021255493164
195,1713181296808.3406,1713181296792.5483,15.792131423950195
196,1713181296808.963,1713181296795.6628,13.299942016601562
197,1713181296813.6086,1713181296796.5632,17.04549789428711
198,1713181296815.1309,1713181296797.3289,17.802000045776367
199,1713181296809.8796,1713181296799.2112,10.668277740478516
200,1713181296822.864,1713181296803.7722,19.09184455871582
201,1713181296821.8462,1713181296805.061,16.785144805908203
202,1713181296820.7112,1713181296806.6033,14.107942581176758
203,1713181296825.1392,1713181296808.3845,16.754627227783203
204,1713181296826.3347,1713181296809.1167,17.21811294555664
205,1713181296827.4268,1713181296809.9187,17.50802993774414
206,1713181296832.9036,1713181296813.67,19.23370361328125
207,1713181296829.2468,1713181296815.1738,14.072895050048828
208,1713181296836.0854,1713181296820.7798,15.305757522583008
209,1713181296834.729,1713181296821.8904,12.838602066040039
210,1713181296837.7441,1713181296822.907,14.837265014648438
211,1713181296843.098,1713181296825.1882,17.909765243530273
212,1713181296846.182,1713181296826.3757,19.8061466217041
213,1713181296841.8955,1713181296827.4663,14.429330825805664
214,1713181296847.9026,1713181296829.287,18.6154842376709
215,1713181296844.5479,1713181296832.9573,11.59048080444336
216,1713181296852.079,1713181296834.7786,17.30060577392578
217,1713181296856.1409,1713181296836.128,20.012855529785156
218,1713181296850.6226,1713181296837.7915,12.83121109008789
219,1713181296855.054,1713181296841.9531,13.100862503051758
220,1713181296858.159,1713181296843.1382,15.020608901977539
