ID,start,end,latency
0,1713181290191.1836,1713181290145.299,45.88460922241211
1,1713181290191.974,1713181290146.244,45.7303524017334
2,1713181290185.6392,1713181290146.7683,38.870811462402344
3,1713181290188.5652,1713181290147.2805,41.284799575805664
4,1713181290190.2463,1713181290147.7837,42.46258735656738
5,1713181290174.5059,1713181290148.3042,26.201725006103516
6,1713181290178.5186,1713181290148.8335,29.685020446777344
7,1713181290189.351,1713181290149.423,39.92795944213867
8,1713181290194.7256,1713181290174.6064,20.11895179748535
9,1713181290195.4294,1713181290178.6128,16.81685447692871
10,1713181290211.687,1713181290185.752,25.93517303466797
11,1713181290202.7144,1713181290188.6487,14.065742492675781
12,1713181290214.0713,1713181290189.5918,24.479389190673828
13,1713181290219.4631,1713181290190.463,29.000282287597656
14,1713181290226.7012,1713181290191.3804,35.32099723815918
15,1713181290227.4817,1713181290192.1792,35.30240058898926
16,1713181290228.914,1713181290194.8008,34.113168716430664
17,1713181290224.1477,1713181290195.6262,28.52153778076172
18,1713181290234.9753,1713181290202.819,32.15622901916504
19,1713181290235.8875,1713181290211.8013,24.08623695373535
20,1713181290230.9434,1713181290214.1494,16.79396629333496
21,1713181290236.772,1713181290219.5566,17.215490341186523
22,1713181290243.8801,1713181290224.249,19.630908966064453
23,1713181290245.6042,1713181290226.787,18.81718635559082
24,1713181290243.0571,1713181290227.717,15.340089797973633
25,1713181290261.346,1713181290228.9746,32.37128257751465
26,1713181290263.616,1713181290231.0098,32.60612487792969
27,1713181290260.8865,1713181290235.0676,25.818824768066406
28,1713181290266.15,1713181290236.1477,30.002355575561523
29,1713181290262.5466,1713181290236.9854,25.561094284057617
30,1713181290264.9434,1713181290243.1582,21.785259246826172
31,1713181290267.7546,1713181290244.1206,23.633956909179688
32,1713181290268.4065,1713181290245.6648,22.74155616760254
33,1713181290277.3105,1713181290261.4062,15.904426574707031
34,1713181290284.0269,1713181290262.6006,21.42620086669922
35,1713181290299.8545,1713181290263.919,35.93564033508301
36,1713181290294.1946,1713181290265.2078,28.986692428588867
37,1713181290302.1694,1713181290266.336,35.83335876464844
38,1713181290300.308,1713181290266.8848,33.42318534851074
39,1713181290299.463,1713181290267.8066,31.656265258789062
40,1713181290298.1362,1713181290268.591,29.545068740844727
41,1713181290301.9143,1713181290277.4097,24.504661560058594
42,1713181290302.9631,1713181290284.1218,18.841266632080078
43,1713181290308.5288,1713181290294.301,14.227867126464844
44,1713181290315.9346,1713181290298.2568,17.677783966064453
45,1713181290317.5654,1713181290300.6118,16.953706741333008
46,1713181290318.678,1713181290301.144,17.53377914428711
47,1713181290330.7742,1713181290302.2166,28.557538986206055
48,1713181290326.6812,1713181290303.4114,23.2696533203125
49,1713181290334.6443,1713181290304.0515,30.592918395996094
50,1713181290333.5012,1713181290304.8748,28.626680374145508
51,1713181290336.0784,1713181290308.6172,27.46129035949707
52,1713181290340.7825,1713181290316.041,24.741411209106445
53,1713181290337.5146,1713181290317.645,19.869565963745117
54,1713181290339.4014,1713181290318.75,20.651578903198242
55,1713181290341.5613,1713181290326.8372,14.724254608154297
56,1713181290344.9624,1713181290330.893,14.069318771362305
57,1713181290349.1155,1713181290333.583,15.532255172729492
58,1713181290360.639,1713181290335.001,25.63786506652832
59,1713181290370.7803,1713181290336.429,34.351348876953125
60,1713181290362.258,1713181290337.8591,24.3988037109375
61,1713181290375.0952,1713181290339.4739,35.62116622924805
62,1713181290366.7864,1713181290340.8496,25.93684196472168
63,1713181290368.7527,1713181290341.8674,26.885271072387695
64,1713181290367.762,1713181290345.045,22.716999053955078
65,1713181290373.1895,1713181290349.212,23.97751808166504
66,1713181290375.865,1713181290360.7588,15.106201171875
67,1713181290381.8594,1713181290362.359,19.5004940032959
68,1713181290383.186,1713181290366.918,16.268253326416016
69,1713181290386.1543,1713181290368.0332,18.12124252319336
70,1713181290384.7747,1713181290368.989,15.785694122314453
71,1713181290399.6763,1713181290370.8777,28.798580169677734
72,1713181290399.2173,1713181290373.2786,25.938749313354492
73,1713181290397.8936,1713181290375.1672,22.72653579711914
74,1713181290402.6028,1713181290376.0981,26.5045166015625
75,1713181290404.7266,1713181290381.9624,22.764205932617188
76,1713181290405.524,1713181290383.2935,22.23062515258789
77,1713181290408.4194,1713181290384.851,23.568391799926758
78,1713181290407.6711,1713181290386.2302,21.440982818603516
79,1713181290410.9438,1713181290398.0254,12.918233871459961
80,1713181290420.7896,1713181290399.9612,20.8282470703125
81,1713181290419.203,1713181290400.7456,18.45717430114746
82,1713181290434.9475,1713181290402.703,32.24468231201172
83,1713181290436.359,1713181290404.8035,31.5554141998291
84,1713181290428.871,1713181290405.7698,23.101329803466797
85,1713181290433.5999,1713181290407.7458,25.854110717773438
86,1713181290433.065,1713181290408.6484,24.416446685791016
87,1713181290436.0986,1713181290411.014,25.084733963012695
88,1713181290437.8381,1713181290419.3262,18.51201057434082
89,1713181290437.4849,1713181290420.872,16.613006591796875
90,1713181290439.28,1713181290429.0032,10.27679443359375
91,1713181290449.4058,1713181290433.67,15.735864639282227
92,1713181290452.287,1713181290435.0127,17.27437973022461
93,1713181290469.206,1713181290436.6106,32.59539604187012
94,1713181290472.6282,1713181290438.1533,34.474849700927734
95,1713181290477.2642,1713181290438.6282,38.635969161987305
96,1713181290468.7004,1713181290439.4863,29.214143753051758
97,1713181290463.5588,1713181290439.8857,23.673057556152344
98,1713181290471.1404,1713181290440.5828,30.557632446289062
99,1713181290474.0896,1713181290449.5667,24.523019790649414
100,1713181290475.4338,1713181290452.421,23.012876510620117
101,1713181290479.4265,1713181290463.728,15.698671340942383
102,1713181290490.537,1713181290469.2668,21.270275115966797
103,1713181290492.8105,1713181290469.918,22.892475128173828
104,1713181290497.4421,1713181290471.4983,25.943994522094727
105,1713181290503.861,1713181290472.981,30.880212783813477
106,1713181290505.872,1713181290474.4355,31.436443328857422
107,1713181290506.9177,1713181290475.6802,31.23760223388672
108,1713181290504.4526,1713181290477.3325,27.120113372802734
109,1713181290507.665,1713181290479.4973,28.1674861907959
110,1713181290507.2961,1713181290490.6602,16.635894775390625
111,1713181290508.8276,1713181290492.9143,15.91348648071289
112,1713181290510.5955,1713181290497.5378,13.057708740234375
113,1713181290520.6062,1713181290504.5225,16.083717346191406
114,1713181290522.0308,1713181290505.9446,16.086339950561523
115,1713181290526.4702,1713181290508.0298,18.44048500061035
116,1713181290540.9556,1713181290509.0544,31.901121139526367
117,1713181290536.0552,1713181290509.5037,26.551485061645508
118,1713181290532.0796,1713181290509.919,22.160768508911133
119,1713181290544.3677,1713181290510.8137,33.5540771484375
120,1713181290537.153,1713181290511.6614,25.491714477539062
121,1713181290543.1301,1713181290520.7295,22.400617599487305
122,1713181290547.0015,1713181290522.132,24.869203567504883
123,1713181290548.0723,1713181290526.553,21.51942253112793
124,1713181290550.5676,1713181290532.2136,18.353939056396484
125,1713181290552.1133,1713181290536.154,15.95926284790039
126,1713181290552.8967,1713181290537.4639,15.43283462524414
127,1713181290555.7253,1713181290541.0564,14.668941497802734
128,1713181290561.8584,1713181290543.234,18.624544143676758
129,1713181290562.7205,1713181290544.7214,17.99917221069336
130,1713181290574.9944,1713181290547.0789,27.915477752685547
131,1713181290580.2188,1713181290548.3757,31.842947006225586
132,1713181290576.693,1713181290550.6426,26.050567626953125
133,1713181290581.605,1713181290552.1816,29.423236846923828
134,1713181290579.037,1713181290553.2065,25.830745697021484
135,1713181290582.85,1713181290555.8018,27.048110961914062
136,1713181290583.833,1713181290561.9426,21.89040184020996
137,1713181290582.5298,1713181290562.9712,19.55866813659668
138,1713181290588.184,1713181290575.1301,13.05389404296875
139,1713181290590.4749,1713181290576.7969,13.67807388305664
140,1713181290598.7341,1713181290579.1392,19.594907760620117
141,1713181290602.2302,1713181290580.5615,21.668672561645508
142,1713181290603.3374,1713181290581.8408,21.49653434753418
143,1713181290611.735,1713181290583.038,28.69701385498047
144,1713181290612.2896,1713181290583.8835,28.40590476989746
145,1713181290613.5771,1713181290584.7607,28.81646156311035
146,1713181290615.1455,1713181290588.255,26.89051628112793
147,1713181290614.773,1713181290590.5425,24.230480194091797
148,1713181290616.3088,1713181290598.8718,17.436981201171875
149,1713181290616.5356,1713181290602.312,14.223575592041016
150,1713181290617.7693,1713181290603.4253,14.343976974487305
151,1713181290628.0515,1713181290612.3577,15.693902969360352
152,1713181290630.3647,1713181290613.641,16.7236328125
153,1713181290632.5125,1713181290615.4702,17.042160034179688
154,1713181290639.6494,1713181290616.7432,22.90630340576172
155,1713181290651.5776,1713181290617.1553,34.42239761352539
156,1713181290648.6619,1713181290617.9858,30.67612648010254
157,1713181290649.872,1713181290618.4648,31.40711784362793
158,1713181290647.4167,1713181290619.1458,28.271198272705078
159,1713181290651.1763,1713181290628.1748,23.001432418823242
160,1713181290654.781,1713181290630.4363,24.344921112060547
161,1713181290653.3694,1713181290632.6038,20.76578140258789
162,1713181290656.599,1713181290639.744,16.855239868164062
163,1713181290663.816,1713181290647.5342,16.281843185424805
164,1713181290666.521,1713181290649.0046,17.516374588012695
165,1713181290672.822,1713181290650.1968,22.625207901000977
166,1713181290682.2808,1713181290651.8264,30.454397201538086
167,1713181290680.3518,1713181290652.51,27.841806411743164
168,1713181290680.8318,1713181290653.699,27.132749557495117
169,1713181290679.212,1713181290654.8357,24.37615394592285
170,1713181290682.6555,1713181290656.6555,26.000022888183594
171,1713181290683.73,1713181290663.9048,19.824981689453125
172,1713181290685.0762,1713181290666.5981,18.4781551361084
173,1713181290686.6157,1713181290672.912,13.703584671020508
174,1713181290705.2505,1713181290679.3062,25.944232940673828
175,1713181290705.688,1713181290681.1545,24.533510208129883
176,1713181290712.274,1713181290682.7173,29.5565128326416
177,1713181290707.4226,1713181290683.9482,23.47421646118164
178,1713181290710.9824,1713181290684.372,26.610136032104492
179,1713181290709.2986,1713181290685.2952,24.00350570678711
180,1713181290708.0618,1713181290685.9868,22.07493782043457
181,1713181290710.1982,1713181290686.9685,23.229598999023438
182,1713181290723.405,1713181290705.7473,17.657756805419922
183,1713181290724.3115,1713181290706.524,17.787694931030273
184,1713181290736.3904,1713181290708.3066,28.08380126953125
185,1713181290738.0063,1713181290709.3477,28.658628463745117
186,1713181290736.8374,1713181290710.377,26.46040916442871
